"Subject" "Activity" "Variable" "MeanValue"
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMeanZ" 0.132371684891304
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.954497498695652
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.926310469565217
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.925814906086956
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.0897168657173913
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanY" 0.0252274201521739
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.0225208905847826
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.0834212653347826
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.126816662141304
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.579710482173913
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanX" -0.12506869905
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanY" -0.0262775345369565
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMeanZ" 0.057524457376087
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.374069023580435
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.495911719565217
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeStdDeviationZ" -0.318959594782609
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.0220916265065217
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0520272987304348
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.0373048405934783
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.53437494826087
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.684593318695652
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.480559152608696
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeMean" 0.126227657258696
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" 0.0507743652521739
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeMean" 0.126227657258696
3 "WALKING_DOWNSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" 0.0507743652521739
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.198206139934783
3 "WALKING_DOWNSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.127017223413043
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeMean" -0.19788336026087
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.339349828493478
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.599294760652174
3 "WALKING_DOWNSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.677750588478261
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanX" 0.0351937228130435
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanY" 0.0247508134326087
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.377624755652174
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationX" 0.179906764395652
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationY" 0.0262777181065217
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.348626581521739
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.120463004665217
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.177479240097826
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.530225529130435
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.12834163051087
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.130443829826087
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.628902742826087
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.318777012804348
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.528254524130435
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeMeanZ" -0.273459111956522
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.397722757934783
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.481127494565217
3 "WALKING_DOWNSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" -0.397220471086957
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" 0.0902807576630435
3 "WALKING_DOWNSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.137123060369565
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.097454996626087
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.173661753717391
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.456170108913043
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.380559426947826
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.668340527608696
3 "WALKING_DOWNSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.714229669347826
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanX" 0.263775859277778
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanY" -0.0303157822055556
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationMeanZ" -0.106797216481481
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationX" -0.238802959018519
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationY" -0.103167501868519
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationZ" -0.203369399185185
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanX" 0.892626155555556
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanY" -0.343576924814815
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanZ" 0.146633747092593
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.953463105740741
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.924360832962963
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.906933171111111
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.0968561683092593
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanY" -0.0132625289255556
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.0151463896833333
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.452961683518519
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.428119229814815
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.785359167222222
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanX" -0.0820909701727778
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanY" -0.0566928808703704
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanZ" 0.0638054379968518
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.501331630185185
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationY" -0.28204453962963
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationZ" -0.694658851666667
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.0645245413759259
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0719834687944444
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.046076149625
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.660431336111111
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.809459436666667
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.777173388518518
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeMean" -0.132594623759259
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" -0.289592148148148
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeMean" -0.132594623759259
3 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" -0.289592148148148
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.509587701296296
3 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.490485807222222
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeMean" -0.255048336944444
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.377909862407407
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.757314813888889
3 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.80112703962963
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanX" -0.355348902222222
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanY" -0.254645206944444
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.551742083518519
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationX" -0.198733655611111
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationY" -0.0885048145574074
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" -0.113701770190741
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.495927371666667
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.455317917037037
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.765387905555556
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.458255021296296
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.437276328518518
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.803845087037037
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.471782782222222
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.581167154444444
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanZ" -0.674671878518519
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.517811645740741
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" -0.153787850538889
3 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" -0.729928728518519
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" -0.336061027407407
3 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.376027878888889
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.475928501666667
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.513703461481481
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.55009966
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.381223382777778
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.795986113703704
3 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.822428718888889
4 "LAYING" "TimeBodyAccelerationMeanX" 0.260113433
4 "LAYING" "TimeBodyAccelerationMeanY" -0.0175203917146667
4 "LAYING" "TimeBodyAccelerationMeanZ" -0.108160125666667
4 "LAYING" "TimeBodyAccelerationStdDeviationX" -0.95531868
4 "LAYING" "TimeBodyAccelerationStdDeviationY" -0.949072009333333
4 "LAYING" "TimeBodyAccelerationStdDeviationZ" -0.9483338435
4 "LAYING" "TimeGravityAccelerationMeanX" -0.3785920653
4 "LAYING" "TimeGravityAccelerationMeanY" 0.8033788345
4 "LAYING" "TimeGravityAccelerationMeanZ" 0.2750431984
4 "LAYING" "TimeGravityAccelerationStdDeviationX" -0.936458309333333
4 "LAYING" "TimeGravityAccelerationStdDeviationY" -0.974396492666667
4 "LAYING" "TimeGravityAccelerationStdDeviationZ" -0.9596439555
4 "LAYING" "TimeBodyAccelerationJerkMeanX" 0.0854295393833333
4 "LAYING" "TimeBodyAccelerationJerkMeanY" 0.00774408308
4 "LAYING" "TimeBodyAccelerationJerkMeanZ" -0.0043714837772
4 "LAYING" "TimeBodyAccelerationJerkStdDeviationX" -0.969276283333333
4 "LAYING" "TimeBodyAccelerationJerkStdDeviationY" -0.962639526833333
4 "LAYING" "TimeBodyAccelerationJerkStdDeviationZ" -0.970629308166667
4 "LAYING" "TimeBodyGyroscopeMeanX" -0.0146546807316667
4 "LAYING" "TimeBodyGyroscopeMeanY" -0.0835537350333333
4 "LAYING" "TimeBodyGyroscopeMeanZ" 0.14519184795
4 "LAYING" "TimeBodyGyroscopeStdDeviationX" -0.966090742
4 "LAYING" "TimeBodyGyroscopeStdDeviationY" -0.953873893833333
4 "LAYING" "TimeBodyGyroscopeStdDeviationZ" -0.950157442166667
4 "LAYING" "TimeBodyGyroscopeJerkMeanX" -0.0990402297166667
4 "LAYING" "TimeBodyGyroscopeJerkMeanY" -0.0410675310833333
4 "LAYING" "TimeBodyGyroscopeJerkMeanZ" -0.0678909002816667
4 "LAYING" "TimeBodyGyroscopeJerkStdDeviationX" -0.9671982025
4 "LAYING" "TimeBodyGyroscopeJerkStdDeviationY" -0.965900370833333
4 "LAYING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.969953929666667
4 "LAYING" "TimeBodyAccelerationMagnitudeMean" -0.9482046755
4 "LAYING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.936542686833333
4 "LAYING" "TimeGravityAccelerationMagnitudeMean" -0.9482046755
4 "LAYING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.936542686833333
4 "LAYING" "TimeBodyAccelerationJerkMagnitudeMean" -0.969843834166667
4 "LAYING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.962580915166667
4 "LAYING" "TimeBodyGyroscopeMagnitudeMean" -0.9308405935
4 "LAYING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.935725715833333
4 "LAYING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.971067768833333
4 "LAYING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.962012018333333
4 "LAYING" "FrequencyBodyAccelerationMeanX" -0.956248487666667
4 "LAYING" "FrequencyBodyAccelerationMeanY" -0.951265971
4 "LAYING" "FrequencyBodyAccelerationMeanZ" -0.954724801666667
4 "LAYING" "FrequencyBodyAccelerationStdDeviationX" -0.955207641833333
4 "LAYING" "FrequencyBodyAccelerationStdDeviationY" -0.9506400405
4 "LAYING" "FrequencyBodyAccelerationStdDeviationZ" -0.948380833666667
4 "LAYING" "FrequencyBodyAccelerationJerkMeanX" -0.968742758833333
4 "LAYING" "FrequencyBodyAccelerationJerkMeanY" -0.963223332
4 "LAYING" "FrequencyBodyAccelerationJerkMeanZ" -0.967149695166667
4 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.972820011166667
4 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.964703656833333
4 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.972713844666667
4 "LAYING" "FrequencyBodyGyroscopeMeanX" -0.9566538865
4 "LAYING" "FrequencyBodyGyroscopeMeanY" -0.95256172
4 "LAYING" "FrequencyBodyGyroscopeMeanZ" -0.9456732415
4 "LAYING" "FrequencyBodyGyroscopeStdDeviationX" -0.969254585333333
4 "LAYING" "FrequencyBodyGyroscopeStdDeviationY" -0.955343675666667
4 "LAYING" "FrequencyBodyGyroscopeStdDeviationZ" -0.956424382333333
4 "LAYING" "FrequencyBodyAccelerationMagnitudeMean" -0.9438674399
4 "LAYING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.942133255166667
4 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.962448418666667
4 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.961653004
4 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.9454970225
4 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.940373827666667
4 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.963949607166667
4 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.961911612333333
4 "SITTING" "TimeBodyAccelerationMeanX" 0.275007224901961
4 "SITTING" "TimeBodyAccelerationMeanY" -0.0157892988523529
4 "SITTING" "TimeBodyAccelerationMeanZ" -0.106307228960784
4 "SITTING" "TimeBodyAccelerationStdDeviationX" -0.982568781960784
4 "SITTING" "TimeBodyAccelerationStdDeviationY" -0.92858124
4 "SITTING" "TimeBodyAccelerationStdDeviationZ" -0.939661889019608
4 "SITTING" "TimeGravityAccelerationMeanX" 0.926228975490196
4 "SITTING" "TimeGravityAccelerationMeanY" 0.0830509010823529
4 "SITTING" "TimeGravityAccelerationMeanZ" 0.0885640696078431
4 "SITTING" "TimeGravityAccelerationStdDeviationX" -0.985203642352941
4 "SITTING" "TimeGravityAccelerationStdDeviationY" -0.963641979215686
4 "SITTING" "TimeGravityAccelerationStdDeviationZ" -0.956208629607843
4 "SITTING" "TimeBodyAccelerationJerkMeanX" 0.0771277656078431
4 "SITTING" "TimeBodyAccelerationJerkMeanY" 0.0105990504054902
4 "SITTING" "TimeBodyAccelerationJerkMeanZ" -0.0020457599227451
4 "SITTING" "TimeBodyAccelerationJerkStdDeviationX" -0.976494200784314
4 "SITTING" "TimeBodyAccelerationJerkStdDeviationY" -0.964047461568627
4 "SITTING" "TimeBodyAccelerationJerkStdDeviationZ" -0.97911346627451
4 "SITTING" "TimeBodyGyroscopeMeanX" -0.0424159182941176
4 "SITTING" "TimeBodyGyroscopeMeanY" -0.0751980398235294
4 "SITTING" "TimeBodyGyroscopeMeanZ" 0.0728462158235294
4 "SITTING" "TimeBodyGyroscopeStdDeviationX" -0.974425351960784
4 "SITTING" "TimeBodyGyroscopeStdDeviationY" -0.960497127647059
4 "SITTING" "TimeBodyGyroscopeStdDeviationZ" -0.951552533137255
4 "SITTING" "TimeBodyGyroscopeJerkMeanX" -0.0941023489803922
4 "SITTING" "TimeBodyGyroscopeJerkMeanY" -0.0387477474705882
4 "SITTING" "TimeBodyGyroscopeJerkMeanZ" -0.0515634091411765
4 "SITTING" "TimeBodyGyroscopeJerkStdDeviationX" -0.977329927254902
4 "SITTING" "TimeBodyGyroscopeJerkStdDeviationY" -0.979347830784314
4 "SITTING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.977138953921569
4 "SITTING" "TimeBodyAccelerationMagnitudeMean" -0.952176621372549
4 "SITTING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.947517100196078
4 "SITTING" "TimeGravityAccelerationMagnitudeMean" -0.952176621372549
4 "SITTING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.947517100196078
4 "SITTING" "TimeBodyAccelerationJerkMagnitudeMean" -0.974734489803922
4 "SITTING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.972745892745098
4 "SITTING" "TimeBodyGyroscopeMagnitudeMean" -0.941907240784314
4 "SITTING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.946769241568627
4 "SITTING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.980392337647059
4 "SITTING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.978260535882353
4 "SITTING" "FrequencyBodyAccelerationMeanX" -0.97966614372549
4 "SITTING" "FrequencyBodyAccelerationMeanY" -0.942768016862745
4 "SITTING" "FrequencyBodyAccelerationMeanZ" -0.954626628823529
4 "SITTING" "FrequencyBodyAccelerationStdDeviationX" -0.98399947745098
4 "SITTING" "FrequencyBodyAccelerationStdDeviationY" -0.926033975686275
4 "SITTING" "FrequencyBodyAccelerationStdDeviationZ" -0.935916958235294
4 "SITTING" "FrequencyBodyAccelerationJerkMeanX" -0.977109887058824
4 "SITTING" "FrequencyBodyAccelerationJerkMeanY" -0.964236191372549
4 "SITTING" "FrequencyBodyAccelerationJerkMeanZ" -0.975551564117647
4 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.977980349019608
4 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.966538919607843
4 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.981408871764706
4 "SITTING" "FrequencyBodyGyroscopeMeanX" -0.968528985294118
4 "SITTING" "FrequencyBodyGyroscopeMeanY" -0.963725248823529
4 "SITTING" "FrequencyBodyGyroscopeMeanZ" -0.955718183921569
4 "SITTING" "FrequencyBodyGyroscopeStdDeviationX" -0.976339901372549
4 "SITTING" "FrequencyBodyGyroscopeStdDeviationY" -0.959040695686274
4 "SITTING" "FrequencyBodyGyroscopeStdDeviationZ" -0.954769877647059
4 "SITTING" "FrequencyBodyAccelerationMagnitudeMean" -0.955944253137255
4 "SITTING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.950647188823529
4 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.971715268627451
4 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.972951443333333
4 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.958511866666667
4 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.948460978823529
4 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.97848445372549
4 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.979256387058824
4 "STANDING" "TimeBodyAccelerationMeanX" 0.277405834918033
4 "STANDING" "TimeBodyAccelerationMeanY" -0.0169002543196721
4 "STANDING" "TimeBodyAccelerationMeanZ" -0.105526999754098
4 "STANDING" "TimeBodyAccelerationStdDeviationX" -0.981243992459016
4 "STANDING" "TimeBodyAccelerationStdDeviationY" -0.923140254098361
4 "STANDING" "TimeBodyAccelerationStdDeviationZ" -0.920684800114754
4 "STANDING" "TimeGravityAccelerationMeanX" 0.957317821803279
4 "STANDING" "TimeGravityAccelerationMeanY" -0.21886535557377
4 "STANDING" "TimeGravityAccelerationMeanZ" -0.0395382767304918
4 "STANDING" "TimeGravityAccelerationStdDeviationX" -0.985314210491803
4 "STANDING" "TimeGravityAccelerationStdDeviationY" -0.970482614590164
4 "STANDING" "TimeGravityAccelerationStdDeviationZ" -0.939534099016393
4 "STANDING" "TimeBodyAccelerationJerkMeanX" 0.0744631761967213
4 "STANDING" "TimeBodyAccelerationJerkMeanY" 0.0100480041062295
4 "STANDING" "TimeBodyAccelerationJerkMeanZ" -0.00788131384131148
4 "STANDING" "TimeBodyAccelerationJerkStdDeviationX" -0.972440195081967
4 "STANDING" "TimeBodyAccelerationJerkStdDeviationY" -0.953203115409836
4 "STANDING" "TimeBodyAccelerationJerkStdDeviationZ" -0.975556976885246
4 "STANDING" "TimeBodyGyroscopeMeanX" -0.0300030427426229
4 "STANDING" "TimeBodyGyroscopeMeanY" -0.0700083750360656
4 "STANDING" "TimeBodyGyroscopeMeanZ" 0.074256819
4 "STANDING" "TimeBodyGyroscopeStdDeviationX" -0.883655251803279
4 "STANDING" "TimeBodyGyroscopeStdDeviationY" -0.941469207540984
4 "STANDING" "TimeBodyGyroscopeStdDeviationZ" -0.950364757540984
4 "STANDING" "TimeBodyGyroscopeJerkMeanX" -0.0976380412377049
4 "STANDING" "TimeBodyGyroscopeJerkMeanY" -0.0409520826508197
4 "STANDING" "TimeBodyGyroscopeJerkMeanZ" -0.0482863736885246
4 "STANDING" "TimeBodyGyroscopeJerkStdDeviationX" -0.955415641803279
4 "STANDING" "TimeBodyGyroscopeJerkStdDeviationY" -0.971195487377049
4 "STANDING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.973689389672131
4 "STANDING" "TimeBodyAccelerationMagnitudeMean" -0.941459935081967
4 "STANDING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.935232945245902
4 "STANDING" "TimeGravityAccelerationMagnitudeMean" -0.941459935081967
4 "STANDING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.935232945245902
4 "STANDING" "TimeBodyAccelerationJerkMagnitudeMean" -0.968790683278689
4 "STANDING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.962678857213115
4 "STANDING" "TimeBodyGyroscopeMagnitudeMean" -0.888101372786885
4 "STANDING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.852271618032787
4 "STANDING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.969289973606557
4 "STANDING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.961923171967213
4 "STANDING" "FrequencyBodyAccelerationMeanX" -0.976469472295082
4 "STANDING" "FrequencyBodyAccelerationMeanY" -0.932775677704918
4 "STANDING" "FrequencyBodyAccelerationMeanZ" -0.947178200163934
4 "STANDING" "FrequencyBodyAccelerationStdDeviationX" -0.983647207377049
4 "STANDING" "FrequencyBodyAccelerationStdDeviationY" -0.922852028360656
